transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,MZ,peak_apex_position,area_background_level,noise_background_level,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,calculated_concentration,concentration_units,PrecursorMZ,peak_area
b'2-aminobutyrate',AAmix_0p25ug_mL_2_Emission_1,AAmix_0p25ug_mL_2,16.860961476119996,7202905088514745718,b'',NA,1,0.0,b'2-aminobutyrate',0,233833.0,2-aminobutyrate,16.828266143798828,16.90293312072754,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.2569614761199972,16.604,16.860961476119996,0.2569614761199972,0.002569614761199972,1.573770571629219e-06,2.0,1.3327547551518575,0.28724804463922854,0.48978203535079956,4.9868102433417905,4.9868102433417905,1.0,1,,0.0,16.860267,3.1359720000000237,42.0,2-aminobutyrate,8.0,233833.0,0.07466600000000057,0.07466600000000057,0.07466600000000057,16.828267,16.828267,16.828267,16.902933,16.902933,16.902933,0.07466600000000057,1.1666562500000077,1.3333125000000157,-3.0,-0.375,8,8,0.28724804463922854,MS2,0.6666666666666667,0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],1.9385138165374602,ug/mL,0.0,0.36799949407577515
b'2-aminobutyrate',AAmix_0p25ug_mL_2_Emission_1,AAmix_0p25ug_mL_2,16.860961476119996,7202905088514745718,b'',NA,1,0.0,b'2-aminobutyrate',0,233833.0,2-aminobutyrate,16.828266143798828,16.90293312072754,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.2569614761199972,16.604,16.860961476119996,0.2569614761199972,0.002569614761199972,1.573770571629219e-06,2.0,1.3327547551518575,0.28724804463922854,0.48978203535079956,4.9868102433417905,4.9868102433417905,1.0,1,,0.0,16.860267,3.1359720000000237,42.0,2-aminobutyrate2,8.0,233833.0,0.07466600000000057,0.07466600000000057,0.07466600000000057,16.828267,16.828267,16.828267,16.902933,16.902933,16.902933,0.07466600000000057,1.1666562500000077,1.3333125000000157,-3.0,-0.375,8,8,0.28724804463922854,MS2,0.6666666666666667,0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,,0.0,0.36799949407577515
b'Arginine',AAmix_0p25ug_mL_2_Emission_1,AAmix_0p25ug_mL_2,12.004780864364623,13780508107452655430,b'',NA,1,0.0,b'Arginine',0,233833.0,Arginine,11.825599670410156,12.134933471679688,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.008780864364622332,11.996,12.004780864364623,0.008780864364622332,8.780864364622331e-05,0.0001451976396159081,2.0,33.02566283266303,3.497284920840225,0.9482302069664001,6.483397347549722,6.483397347549722,1.0,1,,0.0,12.006933,4.639995000000008,15.0,Arginine,398.00000000000006,233833.0,0.266667,0.19200000000000017,0.09600000000000009,11.846933,11.900267,11.9536,12.1136,12.092267,12.0496,0.3093330000000005,0.8333343749999992,0.8000112500703045,0.0,0.0,30,8,3.497284920840225,MS2,1.0,1,,111.8212317729817,ug/mL,0.0,33.95199966430664
b'Arginine',AAmix_0p25ug_mL_2_Emission_1,AAmix_0p25ug_mL_2,12.004780864364623,13780508107452655430,b'',NA,1,0.0,b'Arginine',0,233833.0,Arginine,11.825599670410156,12.134933471679688,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.008780864364622332,11.996,12.004780864364623,0.008780864364622332,8.780864364622331e-05,0.0001451976396159081,2.0,33.02566283266303,3.497284920840225,0.9482302069664001,6.483397347549722,6.483397347549722,1.0,1,,0.0,12.006933,4.639995000000008,15.0,Arginine2,398.00000000000006,233833.0,0.266667,0.19200000000000017,0.09600000000000009,11.846933,11.900267,11.9536,12.1136,12.092267,12.0496,0.3093330000000005,0.8333343749999992,0.8000112500703045,0.0,0.0,30,8,3.497284920840225,MS2,1.0,1,,,,0.0,33.95199966430664
b'Asparagine',AAmix_0p25ug_mL_2_Emission_1,AAmix_0p25ug_mL_2,7.941370047866822,6489783858638687607,b'',NA,1,0.0,b'Asparagine',0,233833.0,Asparagine,7.782933235168457,8.081600189208984,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.009370047866821274,7.932,7.941370047866822,0.009370047866821274,9.370047866821273e-05,0.00015619124302879552,2.0,36.14430895971837,3.5875195077114235,0.8745107650756836,6.688136910599162,6.688136910599162,1.0,1,,0.0,7.942933,2.0160000000000022,7.000000000000001,Asparagine,445.0,233833.0,0.2026659999999998,0.16000000000000014,0.08533299999999944,7.836267,7.8576,7.900267,8.038933,8.0176,7.9856,0.28800000000000026,0.9500028125175799,0.8750073242473548,1.9999999999999991,0.004494382022471908,28,7,3.5875195077114235,MS2,1.0,1,,36.522666931152344,ug/mL,0.0,36.522666931152344
b'Asparagine',AAmix_0p25ug_mL_2_Emission_1,AAmix_0p25ug_mL_2,7.941370047866822,6489783858638687607,b'',NA,1,0.0,b'Asparagine',0,233833.0,Asparagine,7.782933235168457,8.081600189208984,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.009370047866821274,7.932,7.941370047866822,0.009370047866821274,9.370047866821273e-05,0.00015619124302879552,2.0,36.14430895971837,3.5875195077114235,0.8745107650756836,6.688136910599162,6.688136910599162,1.0,1,,0.0,7.942933,2.0160000000000022,7.000000000000001,Asparagine2,445.0,233833.0,0.2026659999999998,0.16000000000000014,0.08533299999999944,7.836267,7.8576,7.900267,8.038933,8.0176,7.9856,0.28800000000000026,0.9500028125175799,0.8750073242473548,1.9999999999999991,0.004494382022471908,28,7,3.5875195077114235,MS2,1.0,1,,,,0.0,36.522666931152344
b'Aspartate',AAmix_0p25ug_mL_2_Emission_1,AAmix_0p25ug_mL_2,2.882793416244507,11175485956457752220,b'',NA,1,0.0,b'Aspartate',0,233833.0,Aspartate,2.865600109100342,2.897599935531616,0.0,0.0,0.0,1.0,1.0,-0.2712065837554931,3.154,2.882793416244507,0.2712065837554931,0.0027120658375549313,1.1403437600755706e-07,2.0,42.86139292568374,3.757971488949994,0.0005849027074873447,8.440930565616611,8.440930565616611,1.0,1,,0.0,2.876267,5.7169760000000345,536.0,Aspartate,5.0,233833.0,0.010666000000000064,0.010666000000000064,0.010666000000000064,2.876267,2.876267,2.876267,2.886933,2.886933,2.886933,0.010666000000000064,inf,inf,-5.0,-1.0,2,2,3.757971488949994,MS2,0.5,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[tailing_factor];metaValue[total_width],2.696930615655075e-05,ug/mL,0.0,0.02666500024497509
b'Aspartate',AAmix_0p25ug_mL_2_Emission_1,AAmix_0p25ug_mL_2,2.882793416244507,11175485956457752220,b'',NA,1,0.0,b'Aspartate',0,233833.0,Aspartate,2.865600109100342,2.897599935531616,0.0,0.0,0.0,1.0,1.0,-0.2712065837554931,3.154,2.882793416244507,0.2712065837554931,0.0027120658375549313,1.1403437600755706e-07,2.0,42.86139292568374,3.757971488949994,0.0005849027074873447,8.440930565616611,8.440930565616611,1.0,1,,0.0,2.876267,5.7169760000000345,536.0,Aspartate2,5.0,233833.0,0.010666000000000064,0.010666000000000064,0.010666000000000064,2.876267,2.876267,2.876267,2.886933,2.886933,2.886933,0.010666000000000064,inf,inf,-5.0,-1.0,2,2,3.757971488949994,MS2,0.5,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[tailing_factor];metaValue[total_width],,,0.0,0.02666500024497509
b'Cysteine',AAmix_0p25ug_mL_2_Emission_1,AAmix_0p25ug_mL_2,6.4536375610656735,17039564593640148788,b'',NA,1,0.0,b'Cysteine',0,233833.0,Cysteine,6.364266872406006,6.588266849517822,0.0,0.0,0.0,0.9999999999999999,1.0,0.014637561065673488,6.439,6.4536375610656735,0.014637561065673488,0.0001463756106567349,4.844481834318339e-05,2.0,11.355070513893827,2.429664385480453,0.855685830116272,5.878125987095419,5.878125987095419,1.0,1,,0.0,6.4496,1.0666650000000022,5.0,Cysteine,137.00000000000003,233833.0,0.2026659999999998,0.1813330000000004,0.0959999999999992,6.364267,6.364267,6.406933,6.566933,6.5456,6.502933,0.21333300000000044,1.1875007324247302,1.125004394548413,-7.999999999999998,-0.05839416058394158,21,8,2.429664385480453,MS2,1.0,1,,27.655744836753446,ug/mL,0.0,11.327997207641602
b'Cysteine',AAmix_0p25ug_mL_2_Emission_1,AAmix_0p25ug_mL_2,6.4536375610656735,17039564593640148788,b'',NA,1,0.0,b'Cysteine',0,233833.0,Cysteine,6.364266872406006,6.588266849517822,0.0,0.0,0.0,0.9999999999999999,1.0,0.014637561065673488,6.439,6.4536375610656735,0.014637561065673488,0.0001463756106567349,4.844481834318339e-05,2.0,11.355070513893827,2.429664385480453,0.855685830116272,5.878125987095419,5.878125987095419,1.0,1,,0.0,6.4496,1.0666650000000022,5.0,Cysteine2,137.00000000000003,233833.0,0.2026659999999998,0.1813330000000004,0.0959999999999992,6.364267,6.364267,6.406933,6.566933,6.5456,6.502933,0.21333300000000044,1.1875007324247302,1.125004394548413,-7.999999999999998,-0.05839416058394158,21,8,2.429664385480453,MS2,1.0,1,,,,0.0,11.327997207641602
