transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,MZ,peak_apex_position,area_background_level,noise_background_level,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,calculated_concentration,concentration_units,PrecursorMZ,peak_area
b'2-aminobutyrate',20180320_Lars Nielsen samples Vienna_dx20_BA12_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA12,16.27118228121948,1105889484816016632,b'',NA,1,0.0,b'2-aminobutyrate',0,315839.0,2-aminobutyrate,16.04960060119629,16.380266189575195,0.0,0.0,0.0,1.0,1.0,-0.33281771878051813,16.604,16.27118228121948,0.33281771878051813,0.0033281771878051814,0.00012919662291179331,2.0,4.609656913567067,1.528153432019361,0.7199588418006897,5.453437707668055,5.453437707668055,1.0,1,,0.0,16.2736,35.26396199999986,114.0,2-aminobutyrate,534.0,315839.0,0.30933299999999875,0.30933299999999875,0.09600000000000009,16.060267,16.060267,16.220267,16.3696,16.3696,16.316267,0.30933299999999875,0.725000351563051,0.45000070312610185,3.0,0.0056179775280898875,30,8,1.528153432019361,MS2,0.9166666666666666,0,metaValue[asymmetry_factor],93.19023789087517,ug/mL,0.0,40.80533218383789
b'2-aminobutyrate',20180320_Lars Nielsen samples Vienna_dx20_BA12_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA12,16.27118228121948,1105889484816016632,b'',NA,1,0.0,b'2-aminobutyrate',0,315839.0,2-aminobutyrate,16.04960060119629,16.380266189575195,0.0,0.0,0.0,1.0,1.0,-0.33281771878051813,16.604,16.27118228121948,0.33281771878051813,0.0033281771878051814,0.00012919662291179331,2.0,4.609656913567067,1.528153432019361,0.7199588418006897,5.453437707668055,5.453437707668055,1.0,1,,0.0,16.2736,35.26396199999986,114.0,2-aminobutyrate2,534.0,315839.0,0.30933299999999875,0.30933299999999875,0.09600000000000009,16.060267,16.060267,16.220267,16.3696,16.3696,16.316267,0.30933299999999875,0.725000351563051,0.45000070312610185,3.0,0.0056179775280898875,30,8,1.528153432019361,MS2,0.9166666666666666,0,metaValue[asymmetry_factor],,,0.0,40.80533218383789
b'Alanine',20180320_Lars Nielsen samples Vienna_dx20_BA12_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA12,13.950627465713499,1777405608404455580,b'',NA,1,0.0,b'Alanine',0,315839.0,Alanine,13.798933029174805,14.07626724243164,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.008372534286500866,13.959,13.950627465713499,0.008372534286500866,8.372534286500866e-05,3.0192595905178597e-05,2.0,1.701589403896979,0.5315627577435631,0.8968499898910522,4.4155804748114225,4.4155804748114225,1.0,1,,0.0,13.948267,0.266667,1.0,Alanine,91.0,315839.0,0.2346660000000007,0.20266699999999993,0.10666699999999985,13.820267,13.8416,13.894933,14.054933,14.044267,14.0016,0.266667,0.916664062500002,0.8999971875087911,-2.0,-0.02197802197802198,26,9,0.5315627577435631,MS2,0.9166666666666666,0,metaValue[logSN],47.52585325247416,ug/mL,0.0,9.535999298095703
b'Alanine',20180320_Lars Nielsen samples Vienna_dx20_BA12_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA12,13.950627465713499,1777405608404455580,b'',NA,1,0.0,b'Alanine',0,315839.0,Alanine,13.798933029174805,14.07626724243164,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.008372534286500866,13.959,13.950627465713499,0.008372534286500866,8.372534286500866e-05,3.0192595905178597e-05,2.0,1.701589403896979,0.5315627577435631,0.8968499898910522,4.4155804748114225,4.4155804748114225,1.0,1,,0.0,13.948267,0.266667,1.0,Alanine2,91.0,315839.0,0.2346660000000007,0.20266699999999993,0.10666699999999985,13.820267,13.8416,13.894933,14.054933,14.044267,14.0016,0.266667,0.916664062500002,0.8999971875087911,-2.0,-0.02197802197802198,26,9,0.5315627577435631,MS2,0.9166666666666666,0,metaValue[logSN],,,0.0,9.535999298095703
b'Arginine',20180320_Lars Nielsen samples Vienna_dx20_BA12_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA12,12.627989072052003,4421552695344209685,b'',NA,1,0.0,b'Arginine',0,315839.0,Arginine,12.550932884216309,12.657600402832031,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.6319890720520025,11.996,12.627989072052003,0.6319890720520025,0.006319890720520025,1.891257932083698e-06,2.0,1.2761920529227342,0.24388068529178217,0.8639765977859497,4.223554286390321,4.223554286390321,1.0,1,,0.0,12.6256,6.186685999999991,58.0,Arginine,11.000000000000014,315839.0,0.10666699999999985,0.10666699999999985,0.10666699999999985,12.550933,12.550933,12.550933,12.6576,12.6576,12.6576,0.10666699999999985,0.7142847576573326,0.4285695153146652,2.0,0.18181818181818157,11,11,0.24388068529178217,MS2,0.75,0,metaValue[asymmetry_factor];metaValue[logSN];metaValue[points_across_baseline],39.77059930326943,ug/mL,0.0,0.5973330140113831
b'Arginine',20180320_Lars Nielsen samples Vienna_dx20_BA12_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA12,12.627989072052003,4421552695344209685,b'',NA,1,0.0,b'Arginine',0,315839.0,Arginine,12.550932884216309,12.657600402832031,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.6319890720520025,11.996,12.627989072052003,0.6319890720520025,0.006319890720520025,1.891257932083698e-06,2.0,1.2761920529227342,0.24388068529178217,0.8639765977859497,4.223554286390321,4.223554286390321,1.0,1,,0.0,12.6256,6.186685999999991,58.0,Arginine2,11.000000000000014,315839.0,0.10666699999999985,0.10666699999999985,0.10666699999999985,12.550933,12.550933,12.550933,12.6576,12.6576,12.6576,0.10666699999999985,0.7142847576573326,0.4285695153146652,2.0,0.18181818181818157,11,11,0.24388068529178217,MS2,0.75,0,metaValue[asymmetry_factor];metaValue[logSN];metaValue[points_across_baseline],,,0.0,0.5973330140113831
b'Asparagine',20180320_Lars Nielsen samples Vienna_dx20_BA12_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA12,7.177500191665649,12415502755609216740,b'',NA,1,0.0,b'Asparagine',0,315839.0,Asparagine,7.100266933441162,7.270933151245117,0.0,0.0,0.0,0.9999999999999999,1.0,-0.7544998083343515,7.932,7.177500191665649,0.7544998083343515,0.007544998083343515,3.799401711190027e-05,2.0,5.1170985696901905,1.6325875928170568,0.9530326128005981,5.060702552752181,5.060702552752181,1.0,1,,0.0,7.174933,2.047992000000008,12.0,Asparagine,154.0,315839.0,0.17066600000000065,0.16000000000000014,0.08533300000000033,7.100267,7.100267,7.132267,7.270933,7.260267,7.2176,0.17066600000000065,1.1428628827043055,1.1428762756810185,-24.0,-0.15584415584415584,17,7,1.6325875928170568,MS2,0.9166666666666666,0,metaValue[points_across_baseline],11.999992370605467,ug/mL,0.0,11.999992370605469
b'Asparagine',20180320_Lars Nielsen samples Vienna_dx20_BA12_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA12,7.177500191665649,12415502755609216740,b'',NA,1,0.0,b'Asparagine',0,315839.0,Asparagine,7.100266933441162,7.270933151245117,0.0,0.0,0.0,0.9999999999999999,1.0,-0.7544998083343515,7.932,7.177500191665649,0.7544998083343515,0.007544998083343515,3.799401711190027e-05,2.0,5.1170985696901905,1.6325875928170568,0.9530326128005981,5.060702552752181,5.060702552752181,1.0,1,,0.0,7.174933,2.047992000000008,12.0,Asparagine2,154.0,315839.0,0.17066600000000065,0.16000000000000014,0.08533300000000033,7.100267,7.100267,7.132267,7.270933,7.260267,7.2176,0.17066600000000065,1.1428628827043055,1.1428762756810185,-24.0,-0.15584415584415584,17,7,1.6325875928170568,MS2,0.9166666666666666,0,metaValue[points_across_baseline],,,0.0,11.999992370605469
b'Cysteine',20180320_Lars Nielsen samples Vienna_dx20_BA12_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA12,6.320867880767824,10127075996598876242,b'',NA,1,0.0,b'Cysteine',0,315839.0,Cysteine,6.2469329833984375,6.353600025177002,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.11813211923217626,6.439,6.320867880767824,0.11813211923217626,0.0011813211923217626,1.3002403402063229e-05,2.0,2.5277233898469618,0.9273190517247667,0.9116910696029663,4.668730833638763,4.668730833638763,1.0,1,,0.0,6.3216,2.026672999999997,19.0,Cysteine,63.0,315839.0,0.10666699999999985,0.10666699999999985,0.08533300000000033,6.246933,6.246933,6.268267,6.3536,6.3536,6.3536,0.10666699999999985,0.7142847576573326,0.4285695153146652,50.000000000000014,0.7936507936507938,11,8,0.9273190517247667,MS2,0.6666666666666667,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline],0.03473382358986908,ug/mL,0.0,4.106666088104248
b'Cysteine',20180320_Lars Nielsen samples Vienna_dx20_BA12_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA12,6.320867880767824,10127075996598876242,b'',NA,1,0.0,b'Cysteine',0,315839.0,Cysteine,6.2469329833984375,6.353600025177002,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.11813211923217626,6.439,6.320867880767824,0.11813211923217626,0.0011813211923217626,1.3002403402063229e-05,2.0,2.5277233898469618,0.9273190517247667,0.9116910696029663,4.668730833638763,4.668730833638763,1.0,1,,0.0,6.3216,2.026672999999997,19.0,Cysteine2,63.0,315839.0,0.10666699999999985,0.10666699999999985,0.08533300000000033,6.246933,6.246933,6.268267,6.3536,6.3536,6.3536,0.10666699999999985,0.7142847576573326,0.4285695153146652,50.000000000000014,0.7936507936507938,11,8,0.9273190517247667,MS2,0.6666666666666667,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline],,,0.0,4.106666088104248
