transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,MZ,peak_apex_position,area_background_level,noise_background_level,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,calculated_concentration,concentration_units,PrecursorMZ,peak_area
b'2-aminobutyrate',20180320_Lars Nielsen samples Vienna_dx20_BB3_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB3,16.873546414901735,16904828786394743069,b'',NA,1,0.0,b'2-aminobutyrate',0,280750.0,2-aminobutyrate,16.80693244934082,16.97760009765625,0.0,0.0,0.0,0.9999999999999999,1.0,0.26954641490173614,16.604,16.873546414901735,0.26954641490173614,0.0026954641490173612,2.0478487227075566e-05,2.0,1.346751515463964,0.2976954078527673,0.872340202331543,4.272642981050943,4.272642981050943,1.0,1,,0.0,16.870933,25.258715999999723,148.0,2-aminobutyrate,76.0,280750.0,0.17066699999999813,0.17066699999999813,0.17066699999999813,16.806933,16.806933,16.806933,16.9776,16.9776,16.9776,0.17066699999999813,1.3333359374999842,1.6666718749999683,-8.0,-0.10526315789473684,17,17,0.2976954078527673,MS2,0.8333333333333334,0,metaValue[logSN];metaValue[points_across_baseline],18.592716423259564,ug/mL,0.0,5.749335289001465
b'2-aminobutyrate',20180320_Lars Nielsen samples Vienna_dx20_BB3_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB3,16.873546414901735,16904828786394743069,b'',NA,1,0.0,b'2-aminobutyrate',0,280750.0,2-aminobutyrate,16.80693244934082,16.97760009765625,0.0,0.0,0.0,0.9999999999999999,1.0,0.26954641490173614,16.604,16.873546414901735,0.26954641490173614,0.0026954641490173612,2.0478487227075566e-05,2.0,1.346751515463964,0.2976954078527673,0.872340202331543,4.272642981050943,4.272642981050943,1.0,1,,0.0,16.870933,25.258715999999723,148.0,2-aminobutyrate2,76.0,280750.0,0.17066699999999813,0.17066699999999813,0.17066699999999813,16.806933,16.806933,16.806933,16.9776,16.9776,16.9776,0.17066699999999813,1.3333359374999842,1.6666718749999683,-8.0,-0.10526315789473684,17,17,0.2976954078527673,MS2,0.8333333333333334,0,metaValue[logSN];metaValue[points_across_baseline],,,0.0,5.749335289001465
b'Alanine',20180320_Lars Nielsen samples Vienna_dx20_BB3_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB3,14.396913950820922,7045392020689308111,b'',NA,1,0.0,b'Alanine',0,280750.0,Alanine,14.321599960327148,14.460267066955566,0.0,0.0,0.0,1.0,1.0,0.43791395082092244,13.959,14.396913950820922,0.43791395082092244,0.0043791395082092245,4.046304673885301e-06,2.0,0.844124610585449,0.0,0.9011806845664978,3.9891301482339925,3.9891301482339925,1.0,1,,0.0,14.396267,5.130678999999995,37.0,Alanine,17.0,280750.0,0.13866699999999987,0.13866699999999987,0.13866699999999987,14.3216,14.3216,14.3216,14.460267,14.460267,14.460267,0.13866699999999987,0.9285695153146653,0.8571390306293304,1.0,0.058823529411764705,14,14,0.0,MS2,0.8333333333333334,0,metaValue[logSN];metaValue[points_across_baseline],5.710327794422761,ug/mL,0.0,1.1360000371932983
b'Alanine',20180320_Lars Nielsen samples Vienna_dx20_BB3_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB3,14.396913950820922,7045392020689308111,b'',NA,1,0.0,b'Alanine',0,280750.0,Alanine,14.321599960327148,14.460267066955566,0.0,0.0,0.0,1.0,1.0,0.43791395082092244,13.959,14.396913950820922,0.43791395082092244,0.0043791395082092245,4.046304673885301e-06,2.0,0.844124610585449,0.0,0.9011806845664978,3.9891301482339925,3.9891301482339925,1.0,1,,0.0,14.396267,5.130678999999995,37.0,Alanine2,17.0,280750.0,0.13866699999999987,0.13866699999999987,0.13866699999999987,14.3216,14.3216,14.3216,14.460267,14.460267,14.460267,0.13866699999999987,0.9285695153146653,0.8571390306293304,1.0,0.058823529411764705,14,14,0.0,MS2,0.8333333333333334,0,metaValue[logSN];metaValue[points_across_baseline],,,0.0,1.1360000371932983
b'Arginine',20180320_Lars Nielsen samples Vienna_dx20_BB3_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB3,12.283444572738649,365203246659947427,b'',NA,1,0.0,b'Arginine',0,280750.0,Arginine,12.273599624633789,12.316267013549805,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.2874445727386483,11.996,12.283444572738649,0.2874445727386483,0.0028744457273864833,8.738486233929493e-07,2.0,1.0681823775926977,0.06595849149546243,-0.0019762874580919743,5.749826516074381,5.749826516074381,1.0,1,,0.0,12.284267,1.3653439999999932,32.0,Arginine,9.0,280750.0,0.04266699999999979,0.04266699999999979,0.04266699999999979,12.2736,12.2736,12.2736,12.316267,12.316267,12.316267,0.04266699999999979,1.9999531264648331,2.9999062529296663,-7.999999999999993,-0.8888888888888881,5,5,0.06595849149546243,MS2,0.5833333333333333,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],31.67221558190031,ug/mL,0.0,0.2453330010175705
b'Arginine',20180320_Lars Nielsen samples Vienna_dx20_BB3_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB3,12.283444572738649,365203246659947427,b'',NA,1,0.0,b'Arginine',0,280750.0,Arginine,12.273599624633789,12.316267013549805,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.2874445727386483,11.996,12.283444572738649,0.2874445727386483,0.0028744457273864833,8.738486233929493e-07,2.0,1.0681823775926977,0.06595849149546243,-0.0019762874580919743,5.749826516074381,5.749826516074381,1.0,1,,0.0,12.284267,1.3653439999999932,32.0,Arginine2,9.0,280750.0,0.04266699999999979,0.04266699999999979,0.04266699999999979,12.2736,12.2736,12.2736,12.316267,12.316267,12.316267,0.04266699999999979,1.9999531264648331,2.9999062529296663,-7.999999999999993,-0.8888888888888881,5,5,0.06595849149546243,MS2,0.5833333333333333,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,,0.0,0.2453330010175705
b'Asparagine',20180320_Lars Nielsen samples Vienna_dx20_BB3_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB3,7.936324704818726,9445769861038292623,b'',NA,1,0.0,b'Asparagine',0,280750.0,Asparagine,7.8256001472473145,8.028266906738281,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0043247048187256,7.932,7.936324704818726,0.0043247048187256,4.3247048187256e-05,1.4418521313824403e-05,2.0,4.298782739092564,1.4583318986917353,0.7517585158348083,5.365725999496728,5.365725999496728,1.0,1,,0.0,7.932267,0.36266599999999904,2.0,Asparagine,53.0,280750.0,0.18133299999999952,0.14933300000000038,0.08533300000000033,7.836267,7.8576,7.8896,8.0176,8.006933,7.974933,0.18133299999999952,0.94444270833333,0.9999866072026327,1.0,0.018867924528301886,18,7,1.4583318986917353,MS2,0.9166666666666666,0,metaValue[points_across_baseline],4.047999858856201,ug/mL,0.0,4.047999858856201
b'Asparagine',20180320_Lars Nielsen samples Vienna_dx20_BB3_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB3,7.936324704818726,9445769861038292623,b'',NA,1,0.0,b'Asparagine',0,280750.0,Asparagine,7.8256001472473145,8.028266906738281,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0043247048187256,7.932,7.936324704818726,0.0043247048187256,4.3247048187256e-05,1.4418521313824403e-05,2.0,4.298782739092564,1.4583318986917353,0.7517585158348083,5.365725999496728,5.365725999496728,1.0,1,,0.0,7.932267,0.36266599999999904,2.0,Asparagine2,53.0,280750.0,0.18133299999999952,0.14933300000000038,0.08533300000000033,7.836267,7.8576,7.8896,8.0176,8.006933,7.974933,0.18133299999999952,0.94444270833333,0.9999866072026327,1.0,0.018867924528301886,18,7,1.4583318986917353,MS2,0.9166666666666666,0,metaValue[points_across_baseline],,,0.0,4.047999858856201
b'Cysteine',20180320_Lars Nielsen samples Vienna_dx20_BB3_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB3,6.181534758834838,3551518126492293015,b'',NA,1,0.0,b'Cysteine',0,280750.0,Cysteine,6.076266765594482,6.2682671546936035,0.0,0.0,0.0,1.0,1.0,-0.25746524116516234,6.439,6.181534758834838,0.25746524116516234,0.0025746524116516236,1.950965772647467e-05,2.0,5.158539286911076,1.6406534554856897,0.7644354701042175,5.457053908964166,5.457053908964166,1.0,1,,0.0,6.182933,0.19200000000000017,1.0,Cysteine,65.0,280750.0,0.18133399999999966,0.18133399999999966,0.08533300000000033,6.086933,6.086933,6.140267,6.268267,6.268267,6.2256,0.19200000000000017,0.9444479166666641,0.8888958333333281,7.0,0.1076923076923077,19,7,1.6406534554856897,MS2,0.9166666666666666,0,metaValue[points_across_baseline],0.2313103567264616,ug/mL,0.0,5.477336406707764
b'Cysteine',20180320_Lars Nielsen samples Vienna_dx20_BB3_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB3,6.181534758834838,3551518126492293015,b'',NA,1,0.0,b'Cysteine',0,280750.0,Cysteine,6.076266765594482,6.2682671546936035,0.0,0.0,0.0,1.0,1.0,-0.25746524116516234,6.439,6.181534758834838,0.25746524116516234,0.0025746524116516236,1.950965772647467e-05,2.0,5.158539286911076,1.6406534554856897,0.7644354701042175,5.457053908964166,5.457053908964166,1.0,1,,0.0,6.182933,0.19200000000000017,1.0,Cysteine2,65.0,280750.0,0.18133399999999966,0.18133399999999966,0.08533300000000033,6.086933,6.086933,6.140267,6.268267,6.268267,6.2256,0.19200000000000017,0.9444479166666641,0.8888958333333281,7.0,0.1076923076923077,19,7,1.6406534554856897,MS2,0.9166666666666666,0,metaValue[points_across_baseline],,,0.0,5.477336406707764
