transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,potentialOutlier,initialPeakQuality,PeptideRef,leftWidth,rightWidth,total_xic,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,MZ,native_id,peak_apex_int,width_at_5,width_at_10,width_at_50,total_width,tailing_factor,asymmetry_factor,baseline_delta_2_height,slope_of_baseline,points_across_baseline,points_across_half_height,logSN,FeatureLevel,peak_apex_position,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_xic,QC_transition_score,calculated_concentration,concentration_units,QC_transition_pass,QC_transition_message,area_background_level,noise_background_level,PrecursorMZ,peak_area
b'5-HTP',20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,2.0345782725219723,4111854973400442935,b'',NA,1,0.0,b'5-HTP',0,5-HTP,1.2500000000000002,5-HTP,1.9866670370101929,2.0966670513153076,5584.166801999991,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.005421727478027716,2.04,2.0345782725219723,0.005421727478027716,5.421727478027716e-05,0.00014112979485403842,2.0,16.293085,2.7907407846715504,0.04277479648590088,7.674199953380957,7.674199953380957,1.0,1,,0.0,5-HTP,15.738355142987746,0.09999999999999987,0.09000000000000008,0.0533330000000003,0.10666700000000007,1.1538550296540768,1.2500000000000124,-0.02732348318887556,-0.4300266821699789,33,15,2.7907407846715504,MS2,2.033333,1.99,1.993333,2.01,2.09,2.083333,2.063333,5584.166801999991,1.0,63.70096271311969,ug/mL,1,,0.027705568073230328,0.259738889002506,0.0,0.788092315196991
b'5-HTP',20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,2.0345782725219723,4111854973400442935,b'',NA,1,0.0,b'5-HTP',0,5-HTP,1.2500000000000002,5-HTP,1.9866670370101929,2.0966670513153076,5584.166801999991,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.005421727478027716,2.04,2.0345782725219723,0.005421727478027716,5.421727478027716e-05,0.00014112979485403842,2.0,16.293085,2.7907407846715504,0.04277479648590088,7.674199953380957,7.674199953380957,1.0,1,,0.0,5-HTP2,15.738355142987746,0.09999999999999987,0.09000000000000008,0.0533330000000003,0.10666700000000007,1.1538550296540768,1.2500000000000124,-0.02732348318887556,-0.4300266821699789,33,15,2.7907407846715504,MS2,2.033333,1.99,1.993333,2.01,2.09,2.083333,2.063333,5584.166801999991,1.0,,,1,,0.027705568073230328,0.259738889002506,0.0,0.788092315196991
b'5-hydroxyindole',20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,5.286604241027831,9605781190311459358,b'',NA,1,0.0,b'5-hydroxyindole',0,none,1.2499999999999998,5-hydroxyindole,5.260000228881836,5.320000171661377,5584.166801999991,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.36339575897216925,5.65,5.286604241027831,0.36339575897216925,0.0036339575897216926,1.3000051565194149e-05,2.0,2.4846,0.9101116807974395,0.1787080466747284,6.020124714260571,6.020124714260571,1.0,1,,0.0,5-hydroxyindole,2.2732158213209903,0.05666700000000002,0.05666700000000002,0.03666700000000045,0.05666700000000002,1.2142581640524925,1.428516328104985,-0.14678022841379165,-0.33366313748733994,18,10,0.9101116807974395,MS2,5.286667,5.263333,5.263333,5.27,5.32,5.32,5.306667,5584.166801999991,0.75,0.07259445637464523,ug/mL,0,metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],0.006696081123408243,0.11816544238107259,0.0,0.07259445637464523
b'5-hydroxyindole',20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,5.286604241027831,9605781190311459358,b'',NA,1,0.0,b'5-hydroxyindole',0,none,1.2499999999999998,5-hydroxyindole,5.260000228881836,5.320000171661377,5584.166801999991,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.36339575897216925,5.65,5.286604241027831,0.36339575897216925,0.0036339575897216926,1.3000051565194149e-05,2.0,2.4846,0.9101116807974395,0.1787080466747284,6.020124714260571,6.020124714260571,1.0,1,,0.0,5-hydroxyindole2,2.2732158213209903,0.05666700000000002,0.05666700000000002,0.03666700000000045,0.05666700000000002,1.2142581640524925,1.428516328104985,-0.14678022841379165,-0.33366313748733994,18,10,0.9101116807974395,MS2,5.286667,5.263333,5.263333,5.27,5.32,5.32,5.306667,5584.166801999991,0.75,,,0,metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],0.006696081123408243,0.11816544238107259,0.0,0.07259445637464523
b'Acetylserotonin',20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,5.286604241027831,3729943284727968175,b'',NA,1,0.0,b'Acetylserotonin',0,none,1.2499999999999998,Acetylserotonin,5.260000228881836,5.320000171661377,5584.166801999991,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.21660424102783082,5.07,5.286604241027831,0.21660424102783082,0.0021660424102783083,1.3000051565194149e-05,2.0,2.4846,0.9101116807974395,0.1787080466747284,6.030480802771731,6.030480802771731,1.0,1,,0.0,Acetylserotonin,2.2732158213209903,0.05666700000000002,0.05666700000000002,0.03666700000000045,0.05666700000000002,1.2142581640524925,1.428516328104985,-0.14678022841379165,-0.33366313748733994,18,10,0.9101116807974395,MS2,5.286667,5.263333,5.263333,5.27,5.32,5.32,5.306667,5584.166801999991,0.75,6.443113525515685,ug/mL,0,metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],0.006696081123408243,0.11816544238107259,0.0,0.07259445637464523
b'Acetylserotonin',20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,5.286604241027831,3729943284727968175,b'',NA,1,0.0,b'Acetylserotonin',0,none,1.2499999999999998,Acetylserotonin,5.260000228881836,5.320000171661377,5584.166801999991,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.21660424102783082,5.07,5.286604241027831,0.21660424102783082,0.0021660424102783083,1.3000051565194149e-05,2.0,2.4846,0.9101116807974395,0.1787080466747284,6.030480802771731,6.030480802771731,1.0,1,,0.0,Acetylserotonin2,2.2732158213209903,0.05666700000000002,0.05666700000000002,0.03666700000000045,0.05666700000000002,1.2142581640524925,1.428516328104985,-0.14678022841379165,-0.33366313748733994,18,10,0.9101116807974395,MS2,5.286667,5.263333,5.263333,5.27,5.32,5.32,5.306667,5584.166801999991,0.75,,,0,metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],0.006696081123408243,0.11816544238107259,0.0,0.07259445637464523
b'Acetyltryptamine',20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,7.302587613098144,12722504587632022770,b'',NA,1,0.0,b'Acetyltryptamine',0,Acetyltryptamine,1.25,Acetyltryptamine,7.25333309173584,7.363333225250244,5584.166801999991,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,0.002587613098143926,7.3,7.302587613098144,0.002587613098143926,2.587613098143926e-05,2.2488497480951513e-05,2.0,2.415119,0.8817485612528639,0.10496631264686584,6.163838766060362,6.163838766060362,1.0,1,,0.0,Acetyltryptamine,2.2630867143975957,0.1066659999999997,0.10333300000000012,0.05999999999999961,0.1066659999999997,1.142866326661804,1.21431020443149,-0.05918006973745026,-0.1339296295799469,33,17,0.8817485612528639,MS2,7.303333,7.256667,7.256667,7.273333,7.363333,7.36,7.333333,5584.166801999991,0.9166666666666666,8.157777885174687,ug/mL,0,metaValue[logSN],0.012831374886760493,0.12029489140645125,0.0,0.12557952105998993
b'Acetyltryptamine',20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,7.302587613098144,12722504587632022770,b'',NA,1,0.0,b'Acetyltryptamine',0,Acetyltryptamine,1.25,Acetyltryptamine,7.25333309173584,7.363333225250244,5584.166801999991,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,0.002587613098143926,7.3,7.302587613098144,0.002587613098143926,2.587613098143926e-05,2.2488497480951513e-05,2.0,2.415119,0.8817485612528639,0.10496631264686584,6.163838766060362,6.163838766060362,1.0,1,,0.0,Acetyltryptamine2,2.2630867143975957,0.1066659999999997,0.10333300000000012,0.05999999999999961,0.1066659999999997,1.142866326661804,1.21431020443149,-0.05918006973745026,-0.1339296295799469,33,17,0.8817485612528639,MS2,7.303333,7.256667,7.256667,7.273333,7.363333,7.36,7.333333,5584.166801999991,0.9166666666666666,,,0,metaValue[logSN],0.012831374886760493,0.12029489140645125,0.0,0.12557952105998993
b'Melatonin',20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,6.966282773132326,17862196843887852180,b'',NA,1,0.0,b'Melatonin',0,Melatonin,1.25,Melatonin,6.896667003631592,7.0966668128967285,5584.166801999991,0.0,0.0,0.0,1.0,1.0,0.006282773132325836,6.96,6.966282773132326,0.006282773132325836,6.282773132325837e-05,0.0009015987811336742,2.0,87.359938,4.470036802289384,0.7183064222335815,7.626856877354502,7.626856877354502,1.0,1,,0.0,Melatonin,85.94576058469909,0.12333399999999983,0.10666699999999985,0.05666700000000002,0.19333299999999998,1.1562417969775267,1.2857051021063985,-0.004285342487746473,-0.3683070194752971,59,16,4.470036802289384,MS2,6.966667,6.913333,6.92,6.94,7.036667,7.026667,6.996667,5584.166801999991,1.0,308.6595228816076,ug/mL,1,,0.024649547334046798,0.12749787844830837,0.0,5.034677982330322
b'Melatonin',20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA7_UV_VIS_2,6.966282773132326,17862196843887852180,b'',NA,1,0.0,b'Melatonin',0,Melatonin,1.25,Melatonin,6.896667003631592,7.0966668128967285,5584.166801999991,0.0,0.0,0.0,1.0,1.0,0.006282773132325836,6.96,6.966282773132326,0.006282773132325836,6.282773132325837e-05,0.0009015987811336742,2.0,87.359938,4.470036802289384,0.7183064222335815,7.626856877354502,7.626856877354502,1.0,1,,0.0,Melatonin2,85.94576058469909,0.12333399999999983,0.10666699999999985,0.05666700000000002,0.19333299999999998,1.1562417969775267,1.2857051021063985,-0.004285342487746473,-0.3683070194752971,59,16,4.470036802289384,MS2,6.966667,6.913333,6.92,6.94,7.036667,7.026667,6.996667,5584.166801999991,1.0,,,1,,0.024649547334046798,0.12749787844830837,0.0,5.034677982330322
