transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,potentialOutlier,initialPeakQuality,PeptideRef,leftWidth,rightWidth,total_xic,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,MZ,native_id,peak_apex_int,width_at_5,width_at_10,width_at_50,total_width,tailing_factor,asymmetry_factor,baseline_delta_2_height,slope_of_baseline,points_across_baseline,points_across_half_height,logSN,FeatureLevel,peak_apex_position,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_xic,QC_transition_score,calculated_concentration,concentration_units,QC_transition_pass,QC_transition_message,area_background_level,noise_background_level,PrecursorMZ,peak_area
b'5-HTP',20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,2.032325555725097,7470785079181466409,b'',NA,1,0.0,b'5-HTP',0,none,1.2499999999999998,5-HTP,1.9800000190734863,2.109999895095825,9576.712077999982,0.0,0.0,0.0,1.0,1.0,-0.007674444274902825,2.04,2.032325555725097,0.007674444274902825,7.674444274902826e-05,0.0001871649707991096,2.0,33.49724697914412,3.511463255727041,0.17446757853031158,7.951927239523129,7.951927239523129,1.0,1,,0.0,5-HTP,34.27767835970603,0.10999999999999988,0.09666699999999984,0.05333299999999985,0.12333399999999983,1.1000000000000028,1.2307940830314121,-0.0197468151350225,-0.6768749778268763,38,15,3.511463255727041,MS2,2.033333,1.983333,1.99,2.006667,2.093333,2.086667,2.06,9576.712077999982,1.0,132.52521656856578,ug/mL,1,,0.04939430181912083,0.40049217425138967,0.0,1.7924250364303589
b'5-HTP',20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,2.032325555725097,7470785079181466409,b'',NA,1,0.0,b'5-HTP',0,none,1.2499999999999998,5-HTP,1.9800000190734863,2.109999895095825,9576.712077999982,0.0,0.0,0.0,1.0,1.0,-0.007674444274902825,2.04,2.032325555725097,0.007674444274902825,7.674444274902826e-05,0.0001871649707991096,2.0,33.49724697914412,3.511463255727041,0.17446757853031158,7.951927239523129,7.951927239523129,1.0,1,,0.0,5-HTP2,34.27767835970603,0.10999999999999988,0.09666699999999984,0.05333299999999985,0.12333399999999983,1.1000000000000028,1.2307940830314121,-0.0197468151350225,-0.6768749778268763,38,15,3.511463255727041,MS2,2.033333,1.983333,1.99,2.006667,2.093333,2.086667,2.06,9576.712077999982,1.0,,,1,,0.04939430181912083,0.40049217425138967,0.0,1.7924250364303589
b'5-hydroxyindole',20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,5.287475866638183,7044739519905694699,b'',NA,1,0.0,b'5-hydroxyindole',0,none,1.25,5-hydroxyindole,5.256667137145996,5.323332786560059,9576.712077999982,0.0,0.0,0.0,1.0,1.0,-0.3625241333618172,5.65,5.287475866638183,0.3625241333618172,0.003625241333618172,8.508333384599394e-06,2.0,2.7347321172529138,1.006033484917094,0.07100240141153336,6.2931631052141155,6.2931631052141155,1.0,1,,0.0,5-hydroxyindole,2.5301122320841984,0.0600000000000005,0.0600000000000005,0.03666700000000045,0.0600000000000005,1.1249859376757978,1.2499718753515958,-0.03357055897730537,-0.0849372819063843,19,10,1.006033484917094,MS2,5.286667,5.26,5.26,5.27,5.32,5.32,5.306667,9576.712077999982,0.8333333333333334,0.08148185908794403,ug/mL,0,metaValue[points_across_baseline];metaValue[total_width],0.014698526612187167,0.24497544353645076,0.0,0.08148185908794403
b'5-hydroxyindole',20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,5.287475866638183,7044739519905694699,b'',NA,1,0.0,b'5-hydroxyindole',0,none,1.25,5-hydroxyindole,5.256667137145996,5.323332786560059,9576.712077999982,0.0,0.0,0.0,1.0,1.0,-0.3625241333618172,5.65,5.287475866638183,0.3625241333618172,0.003625241333618172,8.508333384599394e-06,2.0,2.7347321172529138,1.006033484917094,0.07100240141153336,6.2931631052141155,6.2931631052141155,1.0,1,,0.0,5-hydroxyindole2,2.5301122320841984,0.0600000000000005,0.0600000000000005,0.03666700000000045,0.0600000000000005,1.1249859376757978,1.2499718753515958,-0.03357055897730537,-0.0849372819063843,19,10,1.006033484917094,MS2,5.286667,5.26,5.26,5.27,5.32,5.32,5.306667,9576.712077999982,0.8333333333333334,,,0,metaValue[points_across_baseline];metaValue[total_width],0.014698526612187167,0.24497544353645076,0.0,0.08148185908794403
b'Acetylserotonin',20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,5.206826420104981,11830852237103990055,b'',NA,1,0.0,b'Acetylserotonin',0,none,1.25,Acetylserotonin,5.163332939147949,5.243332862854004,9576.712077999982,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.13682642010498114,5.07,5.206826420104981,0.13682642010498114,0.0013682642010498115,7.283130763172658e-06,2.0,1.8084192225237967,0.5924531059570223,-0.13336777687072754,6.392337129629235,6.392337129629235,1.0,1,,0.0,Acetylserotonin,1.690212660624524,0.07666700000000048,0.07666700000000048,0.05000000000000071,0.07666700000000048,0.88460562145197,0.7692112429039399,0.06373504418469682,0.107725778606438,24,14,0.5924531059570223,MS2,5.206667,5.163333,5.163333,5.18,5.24,5.24,5.23,9576.712077999982,0.75,6.211613399559684,ug/mL,0,metaValue[asymmetry_factor];metaValue[logSN];metaValue[total_width],0.013117663639552626,0.17109921660626531,0.0,0.06974844634532928
b'Acetylserotonin',20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,5.206826420104981,11830852237103990055,b'',NA,1,0.0,b'Acetylserotonin',0,none,1.25,Acetylserotonin,5.163332939147949,5.243332862854004,9576.712077999982,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.13682642010498114,5.07,5.206826420104981,0.13682642010498114,0.0013682642010498115,7.283130763172658e-06,2.0,1.8084192225237967,0.5924531059570223,-0.13336777687072754,6.392337129629235,6.392337129629235,1.0,1,,0.0,Acetylserotonin2,1.690212660624524,0.07666700000000048,0.07666700000000048,0.05000000000000071,0.07666700000000048,0.88460562145197,0.7692112429039399,0.06373504418469682,0.107725778606438,24,14,0.5924531059570223,MS2,5.206667,5.163333,5.163333,5.18,5.24,5.24,5.23,9576.712077999982,0.75,,,0,metaValue[asymmetry_factor];metaValue[logSN];metaValue[total_width],0.013117663639552626,0.17109921660626531,0.0,0.06974844634532928
b'Acetyltryptamine',20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,7.302990465270995,2774904053758730799,b'',NA,1,0.0,b'Acetyltryptamine',0,none,1.25,Acetyltryptamine,7.25333309173584,7.366666793823242,9576.712077999982,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,0.002990465270995557,7.3,7.302990465270995,0.002990465270995557,2.990465270995557e-05,1.311506854056731e-05,2.0,2.3306897537304465,0.8461642554128562,0.1193021833896637,6.110822534029195,6.110822534029195,1.0,1,,0.0,Acetyltryptamine,2.2682063216664066,0.1066659999999997,0.10333300000000012,0.06333400000000022,0.1066659999999997,1.142866326661804,1.21431020443149,-0.04392997401027936,-0.09964224476075659,33,18,0.8461642554128562,MS2,7.303333,7.256667,7.256667,7.273333,7.363333,7.36,7.336667,9576.712077999982,0.9166666666666666,8.159031937305688,ug/mL,0,metaValue[logSN],0.016631118276148674,0.15591770832457127,0.0,0.1255992352962494
b'Acetyltryptamine',20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,7.302990465270995,2774904053758730799,b'',NA,1,0.0,b'Acetyltryptamine',0,none,1.25,Acetyltryptamine,7.25333309173584,7.366666793823242,9576.712077999982,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,0.002990465270995557,7.3,7.302990465270995,0.002990465270995557,2.990465270995557e-05,1.311506854056731e-05,2.0,2.3306897537304465,0.8461642554128562,0.1193021833896637,6.110822534029195,6.110822534029195,1.0,1,,0.0,Acetyltryptamine2,2.2682063216664066,0.1066659999999997,0.10333300000000012,0.06333400000000022,0.1066659999999997,1.142866326661804,1.21431020443149,-0.04392997401027936,-0.09964224476075659,33,18,0.8461642554128562,MS2,7.303333,7.256667,7.256667,7.273333,7.363333,7.36,7.336667,9576.712077999982,0.9166666666666666,,,0,metaValue[logSN],0.016631118276148674,0.15591770832457127,0.0,0.1255992352962494
b'Melatonin',20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,6.966741780456543,9929998150580645872,b'',NA,1,0.0,b'Melatonin',0,none,1.25,Melatonin,6.8933329582214355,7.113333225250244,9576.712077999982,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,0.006741780456542834,6.96,6.966741780456543,0.006741780456542834,6.741780456542834e-05,0.0007205275371076939,2.0,113.27816478855509,4.729846429148173,0.8161798119544983,7.632022698846576,7.632022698846576,1.0,1,,0.0,Melatonin,117.44320984919868,0.12333399999999983,0.10666699999999985,0.05666700000000002,0.21999999999999975,1.1562417969775267,1.2857051021063985,-0.0004496091844499953,-0.05280354579948787,67,16,4.729846429148173,MS2,6.966667,6.913333,6.92,6.94,7.036667,7.026667,6.996667,9576.712077999982,1.0,417.86827208458277,ug/mL,1,,0.023757798153146246,0.10798999160521033,0.0,6.900284767150879
b'Melatonin',20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA9_UV_VIS_2,6.966741780456543,9929998150580645872,b'',NA,1,0.0,b'Melatonin',0,none,1.25,Melatonin,6.8933329582214355,7.113333225250244,9576.712077999982,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,0.006741780456542834,6.96,6.966741780456543,0.006741780456542834,6.741780456542834e-05,0.0007205275371076939,2.0,113.27816478855509,4.729846429148173,0.8161798119544983,7.632022698846576,7.632022698846576,1.0,1,,0.0,Melatonin2,117.44320984919868,0.12333399999999983,0.10666699999999985,0.05666700000000002,0.21999999999999975,1.1562417969775267,1.2857051021063985,-0.0004496091844499953,-0.05280354579948787,67,16,4.729846429148173,MS2,6.966667,6.913333,6.92,6.94,7.036667,7.026667,6.996667,9576.712077999982,1.0,,,1,,0.023757798153146246,0.10798999160521033,0.0,6.900284767150879
