transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,potentialOutlier,initialPeakQuality,MZ,peak_apex_position,area_background_level,noise_background_level,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,calculated_concentration,concentration_units,PrecursorMZ,peak_area
b'5-HTP',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,2.0325363410034183,17057732116595673719,b'',NA,1,0.0,b'5-HTP',0,15376.307706999982,5-HTP,1.9700000286102295,2.130000114440918,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.007463658996581746,2.04,2.0325363410034183,0.007463658996581746,7.463658996581746e-05,0.0002476867498664287,2.0,57.465714659738566,4.0511885031784125,0.5194863080978394,7.695720946763436,7.695720946763436,1.0,1,,5-HTP,1.2500000000000004,0.0,2.033333,0.03431022985431465,0.21900100119562305,5-HTP,69.69157826657515,15376.307706999982,0.11666700000000008,0.09666699999999984,0.05333299999999985,1.983333,1.99,2.006667,2.1,2.086667,2.06,0.1566669999999999,1.166670000000005,1.2307940830314121,-0.3241627413176501,-0.00465139044602642,48,15,4.0511885031784125,MS2,1.0,1,,259.4815397538646,ug/mL,0.0,3.8085076808929443
b'5-HTP',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,2.0325363410034183,17057732116595673719,b'',NA,1,0.0,b'5-HTP',0,15376.307706999982,5-HTP,1.9700000286102295,2.130000114440918,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.007463658996581746,2.04,2.0325363410034183,0.007463658996581746,7.463658996581746e-05,0.0002476867498664287,2.0,57.465714659738566,4.0511885031784125,0.5194863080978394,7.695720946763436,7.695720946763436,1.0,1,,5-HTP,1.2500000000000004,0.0,2.033333,0.03431022985431465,0.21900100119562305,5-HTP2,69.69157826657515,15376.307706999982,0.11666700000000008,0.09666699999999984,0.05333299999999985,1.983333,1.99,2.006667,2.1,2.086667,2.06,0.1566669999999999,1.166670000000005,1.2307940830314121,-0.3241627413176501,-0.00465139044602642,48,15,4.0511885031784125,MS2,1.0,1,,,,0.0,3.8085076808929443
b'5-hydroxyindole',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,5.7641192651977535,10097153245133237726,b'',NA,1,0.0,b'5-hydroxyindole',0,15376.307706999982,5-hydroxyindole,5.71999979019165,5.8566670417785645,0.0,0.0,0.0,1.0,1.0,0.11411926519775317,5.65,5.7641192651977535,0.11411926519775317,0.0011411926519775317,3.201874540639901e-06,2.0,1.1220027781387372,0.11511528315691968,0.29840803146362305,5.231880040696397,5.231880040696397,1.0,1,,none,1.2500000000000002,0.0,5.763333,0.06735328251682147,0.49282769444578006,5-hydroxyindole,0.8786510718383291,15376.307706999982,0.1366670000000001,0.1366670000000001,0.1366670000000001,5.72,5.72,5.72,5.856667,5.856667,5.856667,0.1366670000000001,1.5769390533773162,2.1538781067546324,-0.027535199533091637,-0.03133803669695868,42,42,0.11511528315691968,MS2,0.9166666666666666,0,metaValue[logSN],0.04923300817608834,ug/mL,0.0,0.04923300817608833
b'5-hydroxyindole',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,5.7641192651977535,10097153245133237726,b'',NA,1,0.0,b'5-hydroxyindole',0,15376.307706999982,5-hydroxyindole,5.71999979019165,5.8566670417785645,0.0,0.0,0.0,1.0,1.0,0.11411926519775317,5.65,5.7641192651977535,0.11411926519775317,0.0011411926519775317,3.201874540639901e-06,2.0,1.1220027781387372,0.11511528315691968,0.29840803146362305,5.231880040696397,5.231880040696397,1.0,1,,none,1.2500000000000002,0.0,5.763333,0.06735328251682147,0.49282769444578006,5-hydroxyindole2,0.8786510718383291,15376.307706999982,0.1366670000000001,0.1366670000000001,0.1366670000000001,5.72,5.72,5.72,5.856667,5.856667,5.856667,0.1366670000000001,1.5769390533773162,2.1538781067546324,-0.027535199533091637,-0.03133803669695868,42,42,0.11511528315691968,MS2,0.9166666666666666,0,metaValue[logSN],,,0.0,0.04923300817608833
b'Acetylserotonin',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,5.071652259887696,9540842815671910300,b'',NA,1,0.0,b'Acetylserotonin',0,15376.307706999982,Acetylserotonin,4.956666946411133,5.163332939147949,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.001652259887695351,5.07,5.071652259887696,0.001652259887695351,1.652259887695351e-05,0.00021815047941625872,2.0,49.574589469063795,3.903478393364286,0.6328943371772766,7.374608217883147,7.374608217883147,1.0,1,,none,1.2500000000000002,0.0,5.07,0.025204885521218138,0.12395865659395262,Acetylserotonin,60.169215403242724,15376.307706999982,0.1200000000000001,0.10000000000000053,0.05333299999999941,5.02,5.026667,5.046667,5.14,5.126667,5.1,0.20333299999999976,1.199999999999984,1.3077100593081337,0.9531364422217551,0.01584093187577758,62,15,3.903478393364286,MS2,1.0,1,,214.87507912615973,ug/mL,0.0,3.35434889793396
b'Acetylserotonin',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,5.071652259887696,9540842815671910300,b'',NA,1,0.0,b'Acetylserotonin',0,15376.307706999982,Acetylserotonin,4.956666946411133,5.163332939147949,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.001652259887695351,5.07,5.071652259887696,0.001652259887695351,1.652259887695351e-05,0.00021815047941625872,2.0,49.574589469063795,3.903478393364286,0.6328943371772766,7.374608217883147,7.374608217883147,1.0,1,,none,1.2500000000000002,0.0,5.07,0.025204885521218138,0.12395865659395262,Acetylserotonin2,60.169215403242724,15376.307706999982,0.1200000000000001,0.10000000000000053,0.05333299999999941,5.02,5.026667,5.046667,5.14,5.126667,5.1,0.20333299999999976,1.199999999999984,1.3077100593081337,0.9531364422217551,0.01584093187577758,62,15,3.903478393364286,MS2,1.0,1,,,,0.0,3.35434889793396
b'Acetyltryptamine',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,7.301860037658692,18142069677595989704,b'',NA,1,0.0,b'Acetyltryptamine',0,15376.307706999982,Acetyltryptamine,7.233333110809326,7.380000114440918,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,0.0018600376586919154,7.3,7.301860037658692,0.0018600376586919154,1.8600376586919155e-05,9.707696132450965e-06,2.0,2.1124505921226318,0.7478486916313639,0.6920337677001953,4.95986838981212,4.95986838981212,1.0,1,,none,1.2500000000000002,0.0,7.303333,0.03509367378414453,0.2448401539362498,Acetyltryptamine,2.3401270593555465,15376.307706999982,0.14333300000000015,0.14333300000000015,0.07333299999999987,7.236667,7.236667,7.266667,7.38,7.38,7.34,0.14333300000000015,1.075008250082493,1.150016500164986,0.1662188468469452,0.07102983839378389,44,21,0.7478486916313639,MS2,0.9166666666666666,0,metaValue[logSN],9.661894079747686,ug/mL,0.0,0.1492685228586197
b'Acetyltryptamine',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,7.301860037658692,18142069677595989704,b'',NA,1,0.0,b'Acetyltryptamine',0,15376.307706999982,Acetyltryptamine,7.233333110809326,7.380000114440918,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,0.0018600376586919154,7.3,7.301860037658692,0.0018600376586919154,1.8600376586919155e-05,9.707696132450965e-06,2.0,2.1124505921226318,0.7478486916313639,0.6920337677001953,4.95986838981212,4.95986838981212,1.0,1,,none,1.2500000000000002,0.0,7.303333,0.03509367378414453,0.2448401539362498,Acetyltryptamine2,2.3401270593555465,15376.307706999982,0.14333300000000015,0.14333300000000015,0.07333299999999987,7.236667,7.236667,7.266667,7.38,7.38,7.34,0.14333300000000015,1.075008250082493,1.150016500164986,0.1662188468469452,0.07102983839378389,44,21,0.7478486916313639,MS2,0.9166666666666666,0,metaValue[logSN],,,0.0,0.1492685228586197
b'Antranilicacid',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,5.913031971252442,2099960587768964825,b'',NA,1,0.0,b'Antranilicacid',0,15376.307706999982,Antranilicacid,5.8566670417785645,5.980000019073486,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.39696802874755743,6.31,5.913031971252442,0.39696802874755743,0.003969680287475574,2.720247463030599e-06,2.0,1.1679268646616683,0.15523026657372044,0.33830276131629944,5.1660260122651,5.1660260122651,1.0,1,,none,1.25,0.0,5.913333,0.05561662731053105,0.463471894254425,Antranilicacid,0.9527580451166946,15376.307706999982,0.1200000000000001,0.1200000000000001,0.1133329999999999,5.86,5.86,5.86,5.98,5.98,5.973333,0.1200000000000001,1.125007031293959,1.2500140625879181,-0.03323410505541574,-0.03488199887238444,37,34,0.15523026657372044,MS2,0.9166666666666666,0,metaValue[logSN],0.04182736203074455,ug/mL,0.0,0.04182736203074455
b'Antranilicacid',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,5.913031971252442,2099960587768964825,b'',NA,1,0.0,b'Antranilicacid',0,15376.307706999982,Antranilicacid,5.8566670417785645,5.980000019073486,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,-0.39696802874755743,6.31,5.913031971252442,0.39696802874755743,0.003969680287475574,2.720247463030599e-06,2.0,1.1679268646616683,0.15523026657372044,0.33830276131629944,5.1660260122651,5.1660260122651,1.0,1,,none,1.25,0.0,5.913333,0.05561662731053105,0.463471894254425,Antranilicacid2,0.9527580451166946,15376.307706999982,0.1200000000000001,0.1200000000000001,0.1133329999999999,5.86,5.86,5.86,5.98,5.98,5.973333,0.1200000000000001,1.125007031293959,1.2500140625879181,-0.03323410505541574,-0.03488199887238444,37,34,0.15523026657372044,MS2,0.9166666666666666,0,metaValue[logSN],,,0.0,0.04182736203074455
