transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,MZ,peak_apex_position,area_background_level,noise_background_level,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,calculated_concentration,concentration_units,PrecursorMZ,peak_area
b'2-aminobutyrate',AAmix_0p1ug_mL_2_Emission_1,AAmix_0p1ug_mL_2,16.87288106071472,6972536385644665350,b'',NA,1,0.0,b'2-aminobutyrate',0,222262.0,2-aminobutyrate,16.849599838256836,16.924266815185547,0.0,0.0,0.0,1.0,1.0,0.2688810607147225,16.604,16.87288106071472,0.2688810607147225,0.002688810607147225,1.8716627311172772e-06,2.0,1.4083260900371526,0.3424018289589156,0.26139867305755615,5.456598774318358,5.456598774318358,1.0,1,,0.0,16.870933,2.432000000000002,38.0,2-aminobutyrate,10.0,222262.0,0.06400000000000006,0.06400000000000006,0.06400000000000006,16.8496,16.8496,16.8496,16.9136,16.9136,16.9136,0.06400000000000006,1.5000234378660742,2.0000468757321483,-6.0,-0.6,7,7,0.3424018289589156,MS2,0.6666666666666667,0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],2.144190160065671,ug/mL,0.0,0.41599950194358826
b'2-aminobutyrate',AAmix_0p1ug_mL_2_Emission_1,AAmix_0p1ug_mL_2,16.87288106071472,6972536385644665350,b'',NA,1,0.0,b'2-aminobutyrate',0,222262.0,2-aminobutyrate,16.849599838256836,16.924266815185547,0.0,0.0,0.0,1.0,1.0,0.2688810607147225,16.604,16.87288106071472,0.2688810607147225,0.002688810607147225,1.8716627311172772e-06,2.0,1.4083260900371526,0.3424018289589156,0.26139867305755615,5.456598774318358,5.456598774318358,1.0,1,,0.0,16.870933,2.432000000000002,38.0,2-aminobutyrate2,10.0,222262.0,0.06400000000000006,0.06400000000000006,0.06400000000000006,16.8496,16.8496,16.8496,16.9136,16.9136,16.9136,0.06400000000000006,1.5000234378660742,2.0000468757321483,-6.0,-0.6,7,7,0.3424018289589156,MS2,0.6666666666666667,0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,,0.0,0.41599950194358826
b'Alanine',AAmix_0p1ug_mL_2_Emission_1,AAmix_0p1ug_mL_2,14.098252038604738,7859620024267666985,b'',NA,1,0.0,b'Alanine',0,222262.0,Alanine,14.065600395202637,14.23626708984375,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.139252038604738,13.959,14.098252038604738,0.139252038604738,0.00139252038604738,2.531538217230832e-05,2.0,2.523250911316565,0.9255481143045323,0.6161344051361084,5.22290469407819,5.22290469407819,1.0,1,,0.0,14.0976,3.0400000000000027,19.0,Alanine,67.0,222262.0,0.16000000000000014,0.16000000000000014,0.11733300000000035,14.076267,14.076267,14.076267,14.236267,14.236267,14.1936,0.16000000000000014,3.750058594665498,6.500117189330996,-59.0,-0.8805970149253731,16,11,0.9255481143045323,MS2,0.5833333333333333,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[tailing_factor],28.101894234010476,ug/mL,0.0,5.626647472381592
b'Alanine',AAmix_0p1ug_mL_2_Emission_1,AAmix_0p1ug_mL_2,14.098252038604738,7859620024267666985,b'',NA,1,0.0,b'Alanine',0,222262.0,Alanine,14.065600395202637,14.23626708984375,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.139252038604738,13.959,14.098252038604738,0.139252038604738,0.00139252038604738,2.531538217230832e-05,2.0,2.523250911316565,0.9255481143045323,0.6161344051361084,5.22290469407819,5.22290469407819,1.0,1,,0.0,14.0976,3.0400000000000027,19.0,Alanine2,67.0,222262.0,0.16000000000000014,0.16000000000000014,0.11733300000000035,14.076267,14.076267,14.076267,14.236267,14.236267,14.1936,0.16000000000000014,3.750058594665498,6.500117189330996,-59.0,-0.8805970149253731,16,11,0.9255481143045323,MS2,0.5833333333333333,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[tailing_factor],,,0.0,5.626647472381592
b'Arginine',AAmix_0p1ug_mL_2_Emission_1,AAmix_0p1ug_mL_2,12.00876778123474,15981605887444166431,b'',NA,1,0.0,b'Arginine',0,222262.0,Arginine,11.846933364868164,12.124266624450684,0.0,0.0,0.0,1.0,1.0,0.012767781234739317,11.996,12.00876778123474,0.012767781234739317,0.00012767781234739316,7.769809002772489e-05,2.0,19.540524499265494,2.972490488591414,0.9087857007980347,6.174401302746395,6.174401302746395,1.0,1,,0.0,12.006933,4.096000000000004,16.0,Arginine,206.0,222262.0,0.2560000000000002,0.2346660000000007,0.09600000000000009,11.8576,11.868267,11.9536,12.1136,12.102933,12.0496,0.2560000000000002,0.8571447704124325,0.6923110207260587,0.0,0.0,25,8,2.972490488591414,MS2,0.9166666666666666,0,metaValue[asymmetry_factor],94.05966497871343,ug/mL,0.0,17.269332885742188
b'Arginine',AAmix_0p1ug_mL_2_Emission_1,AAmix_0p1ug_mL_2,12.00876778123474,15981605887444166431,b'',NA,1,0.0,b'Arginine',0,222262.0,Arginine,11.846933364868164,12.124266624450684,0.0,0.0,0.0,1.0,1.0,0.012767781234739317,11.996,12.00876778123474,0.012767781234739317,0.00012767781234739316,7.769809002772489e-05,2.0,19.540524499265494,2.972490488591414,0.9087857007980347,6.174401302746395,6.174401302746395,1.0,1,,0.0,12.006933,4.096000000000004,16.0,Arginine2,206.0,222262.0,0.2560000000000002,0.2346660000000007,0.09600000000000009,11.8576,11.868267,11.9536,12.1136,12.102933,12.0496,0.2560000000000002,0.8571447704124325,0.6923110207260587,0.0,0.0,25,8,2.972490488591414,MS2,0.9166666666666666,0,metaValue[asymmetry_factor],,,0.0,17.269332885742188
b'Asparagine',AAmix_0p1ug_mL_2_Emission_1,AAmix_0p1ug_mL_2,7.944073781661988,15266826392633024172,b'',NA,1,0.0,b'Asparagine',0,222262.0,Asparagine,7.782933235168457,8.07093334197998,0.0,0.0,0.0,1.0,1.0,0.012073781661987582,7.932,7.944073781661988,0.012073781661987582,0.00012073781661987581,7.98816953629314e-05,2.0,18.748341073619596,2.93110527242856,0.9061514139175415,6.149207502610105,6.149207502610105,1.0,1,,0.0,7.942933,1.663998000000003,6.0,Asparagine,206.99999999999997,222262.0,0.23466699999999996,0.18133399999999966,0.08533299999999944,7.8256,7.846933,7.900267,8.060267,8.028267,7.9856,0.2773330000000005,1.0000042613757394,0.8888958333333281,3.0,0.014492753623188408,27,7,2.93110527242856,MS2,1.0,1,,17.754665374755863,ug/mL,0.0,17.75466537475586
b'Asparagine',AAmix_0p1ug_mL_2_Emission_1,AAmix_0p1ug_mL_2,7.944073781661988,15266826392633024172,b'',NA,1,0.0,b'Asparagine',0,222262.0,Asparagine,7.782933235168457,8.07093334197998,0.0,0.0,0.0,1.0,1.0,0.012073781661987582,7.932,7.944073781661988,0.012073781661987582,0.00012073781661987581,7.98816953629314e-05,2.0,18.748341073619596,2.93110527242856,0.9061514139175415,6.149207502610105,6.149207502610105,1.0,1,,0.0,7.942933,1.663998000000003,6.0,Asparagine2,206.99999999999997,222262.0,0.23466699999999996,0.18133399999999966,0.08533299999999944,7.8256,7.846933,7.900267,8.060267,8.028267,7.9856,0.2773330000000005,1.0000042613757394,0.8888958333333281,3.0,0.014492753623188408,27,7,2.93110527242856,MS2,1.0,1,,,,0.0,17.75466537475586
b'Aspartate',AAmix_0p1ug_mL_2_Emission_1,AAmix_0p1ug_mL_2,3.163862534957886,16195899574837458314,b'',NA,1,0.0,b'Aspartate',0,222262.0,Aspartate,3.0576000213623047,3.420267105102539,0.0,0.0,0.0,1.0,1.0,0.009862534957886027,3.154,3.163862534957886,0.009862534957886027,9.862534957886027e-05,8.523274443737852e-05,2.0,11.530669862179188,2.445010429920286,0.9187080264091492,5.770902828074266,5.770902828074266,1.0,1,,0.0,3.164267,0.35199999999999987,1.0,Aspartate,130.0,222262.0,0.31999999999999984,0.27733300000000005,0.14933299999999994,3.078933,3.0896,3.1216,3.398933,3.366933,3.270933,0.35199999999999987,1.8749853516769386,2.7142646684612894,-2.0000000000000004,-0.015384615384615387,34,13,2.445010429920286,MS2,0.9166666666666666,0,metaValue[asymmetry_factor],0.10557010871805346,ug/mL,0.0,18.944000244140625
b'Aspartate',AAmix_0p1ug_mL_2_Emission_1,AAmix_0p1ug_mL_2,3.163862534957886,16195899574837458314,b'',NA,1,0.0,b'Aspartate',0,222262.0,Aspartate,3.0576000213623047,3.420267105102539,0.0,0.0,0.0,1.0,1.0,0.009862534957886027,3.154,3.163862534957886,0.009862534957886027,9.862534957886027e-05,8.523274443737852e-05,2.0,11.530669862179188,2.445010429920286,0.9187080264091492,5.770902828074266,5.770902828074266,1.0,1,,0.0,3.164267,0.35199999999999987,1.0,Aspartate2,130.0,222262.0,0.31999999999999984,0.27733300000000005,0.14933299999999994,3.078933,3.0896,3.1216,3.398933,3.366933,3.270933,0.35199999999999987,1.8749853516769386,2.7142646684612894,-2.0000000000000004,-0.015384615384615387,34,13,2.445010429920286,MS2,0.9166666666666666,0,metaValue[asymmetry_factor],,,0.0,18.944000244140625
