transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,MZ,peak_apex_position,area_background_level,noise_background_level,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,calculated_concentration,concentration_units,PrecursorMZ,peak_area
b'2-aminobutyrate',20180320_Lars Nielsen samples Vienna_dx20_BA11_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA11,16.271517248947145,6726682531062543784,b'',NA,1,0.0,b'2-aminobutyrate',0,281550.0,2-aminobutyrate,16.049617767333984,16.369617462158203,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,-0.3324827510528543,16.604,16.271517248947145,0.3324827510528543,0.003324827510528543,0.00014968567219705232,2.0,4.898897594149653,1.5890101990188223,0.7219679951667786,5.494094326294948,5.494094326294948,1.0,1,,0.0,16.273617,35.88274400000039,116.00000000000001,2-aminobutyrate,552.0,281550.0,0.30933400000000333,0.30933400000000333,0.09600000000000009,16.060283,16.060283,16.220283,16.369617,16.369617,16.316283,0.30933400000000333,0.724999296877194,0.44999859375438805,0.0,0.0,30,8,1.5890101990188223,MS2,0.9166666666666666,0,metaValue[asymmetry_factor],95.6975666997293,ug/mL,0.0,42.14400100708008
b'2-aminobutyrate',20180320_Lars Nielsen samples Vienna_dx20_BA11_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA11,16.271517248947145,6726682531062543784,b'',NA,1,0.0,b'2-aminobutyrate',0,281550.0,2-aminobutyrate,16.049617767333984,16.369617462158203,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,-0.3324827510528543,16.604,16.271517248947145,0.3324827510528543,0.003324827510528543,0.00014968567219705232,2.0,4.898897594149653,1.5890101990188223,0.7219679951667786,5.494094326294948,5.494094326294948,1.0,1,,0.0,16.273617,35.88274400000039,116.00000000000001,2-aminobutyrate2,552.0,281550.0,0.30933400000000333,0.30933400000000333,0.09600000000000009,16.060283,16.060283,16.220283,16.369617,16.369617,16.316283,0.30933400000000333,0.724999296877194,0.44999859375438805,0.0,0.0,30,8,1.5890101990188223,MS2,0.9166666666666666,0,metaValue[asymmetry_factor],,,0.0,42.14400100708008
b'Alanine',20180320_Lars Nielsen samples Vienna_dx20_BA11_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA11,13.955219089141844,14934950567145385925,b'',NA,1,0.0,b'Alanine',0,281550.0,Alanine,13.788283348083496,14.086950302124023,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,-0.003780910858155906,13.959,13.955219089141844,0.003780910858155906,3.780910858155906e-05,3.4873618937326226e-05,2.0,2.5276747067618475,0.9272997918824415,0.9680479764938354,4.570583448523452,4.570583448523452,1.0,1,,0.0,13.95895,0.28800000000000026,1.0,Alanine,93.0,281550.0,0.24533399999999972,0.20266600000000068,0.11733300000000035,13.820283,13.841617,13.89495,14.065617,14.044283,14.012283,0.28800000000000026,0.8846156619815816,0.7272719524771383,-1.0,-0.010752688172043012,28,10,0.9272997918824415,MS2,0.8333333333333334,0,metaValue[asymmetry_factor];metaValue[logSN],48.928871593933316,ug/mL,0.0,9.8186674118042
b'Alanine',20180320_Lars Nielsen samples Vienna_dx20_BA11_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA11,13.955219089141844,14934950567145385925,b'',NA,1,0.0,b'Alanine',0,281550.0,Alanine,13.788283348083496,14.086950302124023,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,-0.003780910858155906,13.959,13.955219089141844,0.003780910858155906,3.780910858155906e-05,3.4873618937326226e-05,2.0,2.5276747067618475,0.9272997918824415,0.9680479764938354,4.570583448523452,4.570583448523452,1.0,1,,0.0,13.95895,0.28800000000000026,1.0,Alanine2,93.0,281550.0,0.24533399999999972,0.20266600000000068,0.11733300000000035,13.820283,13.841617,13.89495,14.065617,14.044283,14.012283,0.28800000000000026,0.8846156619815816,0.7272719524771383,-1.0,-0.010752688172043012,28,10,0.9272997918824415,MS2,0.8333333333333334,0,metaValue[asymmetry_factor];metaValue[logSN],,,0.0,9.8186674118042
b'Arginine',20180320_Lars Nielsen samples Vienna_dx20_BA11_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA11,12.624916315628052,2340410302372528578,b'',NA,1,0.0,b'Arginine',0,281550.0,Arginine,12.561616897583008,12.678950309753418,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.628916315628052,11.996,12.624916315628052,0.628916315628052,0.006289163156280519,3.144492943827582e-06,2.0,1.7747503260242758,0.5736597516388632,0.856878399848938,4.477851502268836,4.477851502268836,1.0,1,,0.0,12.625617,6.218649000000018,52.99999999999999,Arginine,13.000000000000007,281550.0,0.11733300000000035,0.11733300000000035,0.11733300000000035,12.561617,12.561617,12.561617,12.67895,12.67895,12.67895,0.11733300000000035,0.916664062500002,0.8333281250000039,-2.000000000000007,-0.1538461538461543,12,12,0.5736597516388632,MS2,0.8333333333333334,0,metaValue[logSN];metaValue[points_across_baseline],43.98328681073922,ug/mL,0.0,0.8853319883346558
b'Arginine',20180320_Lars Nielsen samples Vienna_dx20_BA11_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA11,12.624916315628052,2340410302372528578,b'',NA,1,0.0,b'Arginine',0,281550.0,Arginine,12.561616897583008,12.678950309753418,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.628916315628052,11.996,12.624916315628052,0.628916315628052,0.006289163156280519,3.144492943827582e-06,2.0,1.7747503260242758,0.5736597516388632,0.856878399848938,4.477851502268836,4.477851502268836,1.0,1,,0.0,12.625617,6.218649000000018,52.99999999999999,Arginine2,13.000000000000007,281550.0,0.11733300000000035,0.11733300000000035,0.11733300000000035,12.561617,12.561617,12.561617,12.67895,12.67895,12.67895,0.11733300000000035,0.916664062500002,0.8333281250000039,-2.000000000000007,-0.1538461538461543,12,12,0.5736597516388632,MS2,0.8333333333333334,0,metaValue[logSN];metaValue[points_across_baseline],,,0.0,0.8853319883346558
b'Asparagine',20180320_Lars Nielsen samples Vienna_dx20_BA11_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA11,8.552048016082765,5620664185167314023,b'',NA,1,0.0,b'Asparagine',0,281550.0,Asparagine,8.444282531738281,8.561616897583008,0.0,0.0,0.0,1.0,1.0,0.6200480160827642,7.932,8.552048016082765,0.6200480160827642,0.0062004801608276415,1.4907948353895601e-05,2.0,8.55106975266242,2.1460563923926146,0.6977091431617737,5.926106548105922,5.926106548105922,1.0,1,,0.0,8.55095,1.1733369999999983,11.0,Asparagine,94.99999999999999,281550.0,0.10666699999999985,0.10666699999999985,0.0533330000000003,8.444283,8.444283,8.497617,8.55095,8.55095,8.55095,0.10666699999999985,0.5,0.0,94.99999999999999,1.0,11,5,2.1460563923926146,MS2,0.75,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[points_across_baseline],4.197332859039307,ug/mL,0.0,4.197332859039307
b'Asparagine',20180320_Lars Nielsen samples Vienna_dx20_BA11_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA11,8.552048016082765,5620664185167314023,b'',NA,1,0.0,b'Asparagine',0,281550.0,Asparagine,8.444282531738281,8.561616897583008,0.0,0.0,0.0,1.0,1.0,0.6200480160827642,7.932,8.552048016082765,0.6200480160827642,0.0062004801608276415,1.4907948353895601e-05,2.0,8.55106975266242,2.1460563923926146,0.6977091431617737,5.926106548105922,5.926106548105922,1.0,1,,0.0,8.55095,1.1733369999999983,11.0,Asparagine2,94.99999999999999,281550.0,0.10666699999999985,0.10666699999999985,0.0533330000000003,8.444283,8.444283,8.497617,8.55095,8.55095,8.55095,0.10666699999999985,0.5,0.0,94.99999999999999,1.0,11,5,2.1460563923926146,MS2,0.75,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[points_across_baseline],,,0.0,4.197332859039307
b'Aspartate',20180320_Lars Nielsen samples Vienna_dx20_BA11_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA11,2.6266604779357907,2599663131268520999,b'',NA,1,0.0,b'Aspartate',0,281550.0,Aspartate,2.6202828884124756,2.6416170597076416,0.0,0.0,0.0,1.0,1.0,-0.5273395220642092,3.154,2.6266604779357907,0.5273395220642092,0.005273395220642092,1.1744876670871275e-06,2.0,21.21633344292657,3.054771330458312,-0.002944094594568014,7.916247778891702,7.916247778891702,1.0,1,,0.0,2.63095,5.0348239999999915,236.0,Aspartate,27.000000000000057,281550.0,0.021333999999999964,0.021333999999999964,0.021333999999999964,2.620283,2.620283,2.620283,2.641617,2.641617,2.641617,0.021333999999999964,1.0000000000000209,1.0000000000000415,8.000000000000028,0.2962962962962967,3,3,3.054771330458312,MS2,0.6666666666666667,0,metaValue[baseline_delta_2_height];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],0.0006434783675491723,ug/mL,0.0,0.33067700266838074
b'Aspartate',20180320_Lars Nielsen samples Vienna_dx20_BA11_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BA11,2.6266604779357907,2599663131268520999,b'',NA,1,0.0,b'Aspartate',0,281550.0,Aspartate,2.6202828884124756,2.6416170597076416,0.0,0.0,0.0,1.0,1.0,-0.5273395220642092,3.154,2.6266604779357907,0.5273395220642092,0.005273395220642092,1.1744876670871275e-06,2.0,21.21633344292657,3.054771330458312,-0.002944094594568014,7.916247778891702,7.916247778891702,1.0,1,,0.0,2.63095,5.0348239999999915,236.0,Aspartate2,27.000000000000057,281550.0,0.021333999999999964,0.021333999999999964,0.021333999999999964,2.620283,2.620283,2.620283,2.641617,2.641617,2.641617,0.021333999999999964,1.0000000000000209,1.0000000000000415,8.000000000000028,0.2962962962962967,3,3,3.054771330458312,MS2,0.6666666666666667,0,metaValue[baseline_delta_2_height];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],,,0.0,0.33067700266838074
