transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,MZ,peak_apex_position,area_background_level,noise_background_level,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,calculated_concentration,concentration_units,PrecursorMZ,peak_area
b'2-aminobutyrate',20180320_Lars Nielsen samples Vienna_dx20_BB9_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB9,15.675912793807981,13258405738115897058,b'',NA,1,0.0,b'2-aminobutyrate',0,322157.0,2-aminobutyrate,15.665550231933594,15.71888256072998,0.0,0.0,0.0,1.0,1.0,-0.9280872061920178,16.604,15.675912793807981,0.9280872061920178,0.009280872061920178,5.628621926382262e-07,2.0,1.119060904535549,0.11248985549436724,-0.014110633172094822,5.761458808476944,5.761458808476944,1.0,1,,0.0,15.676217,2.5600000000000023,80.0,2-aminobutyrate,10.000000000000014,322157.0,0.03200000000000003,0.03200000000000003,0.03200000000000003,15.676217,15.676217,15.676217,15.708217,15.708217,15.708217,0.03200000000000003,inf,inf,-10.000000000000014,-1.0,4,4,0.11248985549436724,MS2,0.41666666666666663,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[tailing_factor];metaValue[total_width],1.0830572665896185,ug/mL,0.0,0.18132999539375305
b'2-aminobutyrate',20180320_Lars Nielsen samples Vienna_dx20_BB9_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB9,15.675912793807981,13258405738115897058,b'',NA,1,0.0,b'2-aminobutyrate',0,322157.0,2-aminobutyrate,15.665550231933594,15.71888256072998,0.0,0.0,0.0,1.0,1.0,-0.9280872061920178,16.604,15.675912793807981,0.9280872061920178,0.009280872061920178,5.628621926382262e-07,2.0,1.119060904535549,0.11248985549436724,-0.014110633172094822,5.761458808476944,5.761458808476944,1.0,1,,0.0,15.676217,2.5600000000000023,80.0,2-aminobutyrate2,10.000000000000014,322157.0,0.03200000000000003,0.03200000000000003,0.03200000000000003,15.676217,15.676217,15.676217,15.708217,15.708217,15.708217,0.03200000000000003,inf,inf,-10.000000000000014,-1.0,4,4,0.11248985549436724,MS2,0.41666666666666663,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[tailing_factor];metaValue[total_width],,,0.0,0.18132999539375305
b'Alanine',20180320_Lars Nielsen samples Vienna_dx20_BB9_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB9,13.275687536911011,16092813833041008154,b'',NA,1,0.0,b'Alanine',0,322157.0,Alanine,13.233550071716309,13.297550201416016,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,-0.6833124630889884,13.959,13.275687536911011,0.6833124630889884,0.006833124630889884,3.973218215952898e-07,2.0,1.0734695343507674,0.07089595819553021,0.23596155643463135,5.2771243074049075,5.2771243074049075,1.0,1,,0.0,13.276217,1.7599889999999516,33.00000000000001,Alanine,4.000000000000007,322157.0,0.05333299999999852,0.05333299999999852,0.05333299999999852,13.244217,13.244217,13.244217,13.29755,13.29755,13.29755,0.05333299999999852,0.8333281249999761,0.6666562499999523,1.9999999999999858,0.49999999999999556,6,6,0.07089595819553021,MS2,0.5833333333333333,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],0.6490960849765116,ug/mL,0.0,0.12800000607967377
b'Alanine',20180320_Lars Nielsen samples Vienna_dx20_BB9_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB9,13.275687536911011,16092813833041008154,b'',NA,1,0.0,b'Alanine',0,322157.0,Alanine,13.233550071716309,13.297550201416016,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,-0.6833124630889884,13.959,13.275687536911011,0.6833124630889884,0.006833124630889884,3.973218215952898e-07,2.0,1.0734695343507674,0.07089595819553021,0.23596155643463135,5.2771243074049075,5.2771243074049075,1.0,1,,0.0,13.276217,1.7599889999999516,33.00000000000001,Alanine2,4.000000000000007,322157.0,0.05333299999999852,0.05333299999999852,0.05333299999999852,13.244217,13.244217,13.244217,13.29755,13.29755,13.29755,0.05333299999999852,0.8333281249999761,0.6666562499999523,1.9999999999999858,0.49999999999999556,6,6,0.07089595819553021,MS2,0.5833333333333333,0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,,0.0,0.12800000607967377
b'Arginine',20180320_Lars Nielsen samples Vienna_dx20_BB9_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB9,12.487107780349731,18197593141996259487,b'',NA,1,0.0,b'Arginine',0,322157.0,Arginine,12.465550422668457,12.497550010681152,0.0,0.0,0.0,1.0,1.0,0.491107780349731,11.996,12.487107780349731,0.491107780349731,0.00491107780349731,3.310963240185243e-08,2.0,0.8181578613159902,0.0,2.916329549407237e-06,5.683585648055912,5.683585648055912,1.0,1,,0.0,12.486883,0.9813180000000123,46.0,Arginine,0.9999999999999929,322157.0,0.02133300000000027,0.02133300000000027,0.02133300000000027,12.476217,12.476217,12.476217,12.49755,12.49755,12.49755,0.02133300000000027,1.0000468779298355,1.000093755859671,7.105427357601002e-15,7.105427357601052e-15,3,3,0.0,MS2,0.6666666666666667,0,metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],14.198793693000024,ug/mL,0.0,0.010666499845683575
b'Arginine',20180320_Lars Nielsen samples Vienna_dx20_BB9_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB9,12.487107780349731,18197593141996259487,b'',NA,1,0.0,b'Arginine',0,322157.0,Arginine,12.465550422668457,12.497550010681152,0.0,0.0,0.0,1.0,1.0,0.491107780349731,11.996,12.487107780349731,0.491107780349731,0.00491107780349731,3.310963240185243e-08,2.0,0.8181578613159902,0.0,2.916329549407237e-06,5.683585648055912,5.683585648055912,1.0,1,,0.0,12.486883,0.9813180000000123,46.0,Arginine2,0.9999999999999929,322157.0,0.02133300000000027,0.02133300000000027,0.02133300000000027,12.476217,12.476217,12.476217,12.49755,12.49755,12.49755,0.02133300000000027,1.0000468779298355,1.000093755859671,7.105427357601002e-15,7.105427357601052e-15,3,3,0.0,MS2,0.6666666666666667,0,metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],,,0.0,0.010666499845683575
b'Asparagine',20180320_Lars Nielsen samples Vienna_dx20_BB9_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB9,8.760967527328491,702344697634015226,b'',NA,1,0.0,b'Asparagine',0,322157.0,Asparagine,8.657549858093262,8.860217094421387,0.0,0.0,0.0,0.9999999999999999,1.0,0.8289675273284907,7.932,8.760967527328491,0.8289675273284907,0.008289675273284907,1.1290559932764973e-05,2.0,1.3055710552914739,0.2666405353216255,0.7572820782661438,4.427328423408836,4.427328423408836,1.0,1,,0.0,8.764217,0.20266699999999993,1.0,Asparagine,44.00000000000001,322157.0,0.1813330000000004,0.15999999999999837,0.08533299999999855,8.668217,8.678883,8.72155,8.84955,8.838883,8.806883,0.20266699999999993,0.9444427083333347,0.8749853516769301,0.0,0.0,20,7,0.2666405353216255,MS2,0.9166666666666666,0,metaValue[logSN],3.637332916259766,ug/mL,0.0,3.6373329162597656
b'Asparagine',20180320_Lars Nielsen samples Vienna_dx20_BB9_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB9,8.760967527328491,702344697634015226,b'',NA,1,0.0,b'Asparagine',0,322157.0,Asparagine,8.657549858093262,8.860217094421387,0.0,0.0,0.0,0.9999999999999999,1.0,0.8289675273284907,7.932,8.760967527328491,0.8289675273284907,0.008289675273284907,1.1290559932764973e-05,2.0,1.3055710552914739,0.2666405353216255,0.7572820782661438,4.427328423408836,4.427328423408836,1.0,1,,0.0,8.764217,0.20266699999999993,1.0,Asparagine2,44.00000000000001,322157.0,0.1813330000000004,0.15999999999999837,0.08533299999999855,8.668217,8.678883,8.72155,8.84955,8.838883,8.806883,0.20266699999999993,0.9444427083333347,0.8749853516769301,0.0,0.0,20,7,0.2666405353216255,MS2,0.9166666666666666,0,metaValue[logSN],,,0.0,3.6373329162597656
b'Cysteine',20180320_Lars Nielsen samples Vienna_dx20_BB9_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB9,6.6454742762756345,4948105960036971946,b'',NA,1,0.0,b'Cysteine',0,322157.0,Cysteine,6.577549934387207,6.7482171058654785,0.0,0.0,0.0,1.0,1.0,0.20647427627563442,6.439,6.6454742762756345,0.20647427627563442,0.0020647427627563442,1.3393054539276555e-05,2.0,2.088913688466358,0.7366441645673609,0.9742909073829651,4.405360380147284,4.405360380147284,1.0,1,,0.0,6.64155,2.7306720000000126,16.0,Cysteine,56.0,322157.0,0.1706670000000008,0.1706670000000008,0.13866700000000076,6.57755,6.57755,6.57755,6.748217,6.748217,6.716217,0.1706670000000008,1.333335937500005,1.66667187500001,-11.000000000000004,-0.19642857142857148,17,12,0.7366441645673609,MS2,0.8333333333333334,0,metaValue[logSN];metaValue[points_across_baseline],0.04808574948553275,ug/mL,0.0,4.314666271209717
b'Cysteine',20180320_Lars Nielsen samples Vienna_dx20_BB9_Emission_1,20180320_Lars Nielsen samples Vienna_dx20_BB9,6.6454742762756345,4948105960036971946,b'',NA,1,0.0,b'Cysteine',0,322157.0,Cysteine,6.577549934387207,6.7482171058654785,0.0,0.0,0.0,1.0,1.0,0.20647427627563442,6.439,6.6454742762756345,0.20647427627563442,0.0020647427627563442,1.3393054539276555e-05,2.0,2.088913688466358,0.7366441645673609,0.9742909073829651,4.405360380147284,4.405360380147284,1.0,1,,0.0,6.64155,2.7306720000000126,16.0,Cysteine2,56.0,322157.0,0.1706670000000008,0.1706670000000008,0.13866700000000076,6.57755,6.57755,6.57755,6.748217,6.748217,6.716217,0.1706670000000008,1.333335937500005,1.66667187500001,-11.000000000000004,-0.19642857142857148,17,12,0.7366441645673609,MS2,0.8333333333333334,0,metaValue[logSN];metaValue[points_across_baseline],,,0.0,4.314666271209717
